AreaID,Max EER,Min Elec,Min Gas,Min Emissions
149,77.27272727272728,3719.945337710908,2479.9635584739403,2272.8937377000007
150,76.69696969696969,4035.8828392490914,2690.588559499394,2583.8073670312133
151,77.18181818181819,3980.7211915,2653.8141276666674,2444.250542431818
152,79.4848484848485,2263.7504283000003,1509.1669522000002,1717.5543257212128
153,81.12121212121214,2328.453985776364,1552.3026571842424,1748.150066039091
154,75.48484848484848,3658.7891736363636,2439.1927824242434,2530.6511399575757
155,75.69696969696972,4508.0007162,3005.3338108000007,2702.4183272818186
156,74.42424242424244,5406.0997458854545,3604.0664972569703,2876.087952662121
157,79.03030303030303,2433.5982941890916,1622.3988627927276,1880.694532727273
158,80.06060606060606,2202.6284269418184,1468.418951294546,1802.9493325748483
159,83.51515151515152,2004.8126594415266,1336.541772961018,1537.2540677073944
160,76.69696969696967,3509.4942886363624,2339.6628590909095,2240.056952363636
161,78.03030303030302,2788.5842062672727,1859.0561375115158,2090.9503784303033
162,78.96969696969698,3031.3826790345456,2020.9217860230306,2139.450492224848
163,75.60606060606062,3592.426569569091,2394.951046379394,2468.2420667454553
164,76.96969696969695,3766.379540606545,2510.9196937376973,2476.179299215455
165,75.3030303030303,2740.944455994728,1827.296303996485,2206.074969383636
166,77.6060606060606,3012.2127551545445,2008.1418367696972,2086.500478427879
167,76.03030303030306,3314.0009136054555,2209.3339424036367,2459.185296878788
168,76.66666666666669,3671.092280156364,2447.3948534375763,2618.5672173727276
169,78.0909090909091,2591.1838052927274,1727.4558701951519,1847.746751269697
170,77.27272727272728,2513.311998258,1675.541332172,1851.2970467936361
171,75.57575757575758,4844.970995181092,3229.980663454061,2560.983592179091
172,79.03030303030305,2820.4172199945465,1880.2781466630304,2154.4374048400005
173,80.72727272727272,3010.6153192038173,2007.0768794692126,1876.981911467273
174,75.93939393939394,3710.723457818182,2473.815638545455,2387.9914027727277
175,76.90909090909089,3471.508577143637,2314.3390514290913,2431.508877372727
176,76.2121212121212,3870.324913441273,2580.216608960849,2642.378186785758
177,79.72727272727272,2517.2147833272725,1678.1431888848488,1816.3327518454544
178,80.96969696969697,2878.6142980809095,1919.0761987206067,1847.7957056807877
179,79.30303030303031,3356.878728932727,2237.919152621818,1975.0113547336366
180,78.24242424242424,3783.247111868364,2522.1647412455754,2411.2969533730306
181,78.03030303030303,2625.30956662,1750.2063777466672,1936.0855516730303
182,78.09090909090911,3956.364938436364,2637.5766256242423,2402.792470115152
183,79.15151515151516,4103.242667992909,2735.495111995273,2534.1594696745456
184,78.90909090909092,4535.829227998909,3023.886151999273,2621.635206765758
185,81.39393939393943,2753.9361280126545,1835.9574186751029,1988.8517096432724
186,78.36363636363636,3007.605140109091,2005.070093406061,2036.0404646121212
187,73.0,3572.690153727273,2381.793435818182,2591.8675641212135
188,74.90909090909089,3928.37518179091,2618.9167878606063,2849.737945134244
189,76.42424242424242,2968.0651849963638,1978.710123330909,2198.101971839697
190,74.81818181818181,3308.632880283636,2205.7552535224245,2466.9961385696965
191,76.45454545454547,2936.3436290727277,1957.5624193818187,2192.6931910121216
192,77.93939393939394,2651.3476291781817,1767.565086118788,1992.5415535545458
193,79.03030303030303,2913.7005577054547,1942.467038470303,2164.009099239394
194,77.24242424242424,2954.3014816290915,1969.534321086061,2260.3286447151513
195,77.99999999999999,3448.799990405454,2299.1999936036364,2306.3188111636364
196,77.78787878787878,3141.571582138182,2094.3810547587887,2060.2511871945453
197,83.21212121212122,2418.590465569091,1612.3936437127272,1676.0453286333338
198,80.57575757575759,2495.0788633881816,1663.3859089254552,1877.7509765565453
199,79.81818181818181,2592.972429281818,1728.648286187879,1838.2822370509093
200,73.4848484848485,3946.881492599999,2631.2543284000008,2702.8841403272727
201,80.69696969696969,3132.913684066981,2088.6091227113216,1876.1567228589092
202,79.03030303030302,3052.601177585454,2035.0674517236369,2029.5280534545452
203,76.06060606060606,3006.0516779872737,2004.0344519915152,2384.157352906061
204,76.66666666666669,3316.8752344309087,2211.250156287273,2401.841893548484
205,81.36363636363637,1950.8963433969086,1300.5975622646065,1593.430099538485
206,76.51515151515153,3481.036660952727,2320.6911073018186,2281.38203839697
207,80.21212121212125,2726.944779416364,1817.9631862775757,2044.7458032909087
208,77.36363636363637,2511.852824672727,1674.5685497818185,1956.9032971878792
209,78.48484848484848,3445.600762567273,2297.067175044849,2704.6881856121217
210,74.84848484848483,3646.952132481818,2431.301421654546,2284.714855996364
211,77.54545454545458,3347.517880845455,2231.678587230303,2173.8170766084854
212,78.48484848484848,2369.0554343509093,1579.3702895672727,1823.331206563334
213,76.54545454545455,3224.0371138436362,2149.3580758957573,2202.969571845455
214,78.87878787878789,3106.4823044763634,2070.9882029842424,1978.8342567324244
215,77.51515151515152,4451.925771019272,2967.9505140128495,2899.3150287548483
216,77.3939393939394,3189.1662991272724,2126.1108660848486,2317.399028154546
217,76.42424242424244,3153.786590385455,2102.524393590303,2272.3752641787883
218,79.0909090909091,2546.270393538182,1697.5135956921213,1948.1092821
219,79.18181818181817,2915.2895715861814,1943.526381057455,1890.0707466445456
220,79.24242424242424,2698.328514014545,1798.8856760096976,2086.1772095121214
221,77.81818181818183,3292.7031197436368,2195.1354131624253,2117.653646275758
222,76.57575757575759,3794.5167748,2529.6778498666677,2509.8874944909094
223,80.12121212121211,2958.7163654235637,1972.4775769490427,2017.0673367523634
224,79.36363636363636,2269.5221588509085,1513.014772567273,1781.4850038424245
225,77.12121212121212,3304.4853500000013,2202.990233333334,2159.5966936424243
226,84.33333333333333,2489.024246362109,1659.3494975747392,1579.11832856297
227,81.75757575757575,2822.656819636364,1881.7712130909094,2023.9839913090912
228,77.7272727272727,3872.939214358182,2581.9594762387874,2307.2025082636364
229,77.12121212121212,2918.08498819091,1945.389992127273,2366.1714699939384
230,77.33333333333334,2702.0098847145455,1801.33992314303,2143.7696813272723
231,77.60606060606061,3121.388673742909,2080.925782495273,2024.68439056606
232,77.63636363636361,2783.4040444527272,1855.6026963018187,2258.2805950757574
233,79.18181818181819,4184.295219809091,2789.530146539395,2551.4048062818183
234,75.12121212121212,3455.394474934546,2303.596316623031,2424.629219215151
235,80.03030303030305,2724.816213223636,1816.544142149091,2006.2006948021215
236,76.63636363636363,3723.6444447198173,2482.4296298132117,2575.7679353930303
237,78.57575757575756,3456.0589056072727,2304.0392704048495,2381.100302263636
238,82.09090909090908,3008.6116364200007,2005.7410909466669,1886.1040557030306
239,75.12121212121212,4396.259470607271,2930.839647071515,2846.156242148485
240,79.39393939393939,3211.8625095290913,2141.2416730193936,2206.253254656667
241,76.57575757575756,2630.4586801327277,1753.6391200884846,2173.844054524242
242,77.90909090909092,4399.93371989091,2933.289146593939,2498.155631536364
243,79.24242424242424,3085.062613932728,2056.708409288485,2097.2816017339396
244,78.36363636363639,2689.2098285727266,1792.8065523818184,1896.6710303848483
245,75.27272727272725,3248.846637836364,2165.8977585575763,2146.9734485457575
246,73.84848484848484,3931.1274912181825,2620.751660812121,2937.5936277484852
247,78.0,3584.565984023637,2389.710656015757,2294.332128130909
248,81.66666666666669,2588.5338159018183,1725.6892106012122,1904.7450735848488
249,77.39393939393942,4698.282482014546,3132.1883213430306,3045.1900538763634
250,73.36363636363637,4423.07449049091,2948.7163269939397,2991.374431254546
251,79.42424242424244,2400.812200607272,1600.5414670715154,1788.2257601666668
252,79.72727272727275,3521.10661328,2347.404408853333,2252.8688578484844
253,77.03030303030305,2946.306893025455,1964.204595350304,2193.9271116696973
254,79.06060606060606,3343.711622253636,2229.141081502424,2280.0228342595756
255,75.42424242424241,3561.5628388490913,2374.3752258993936,2661.3121760666677
256,78.84848484848484,2803.5138363563638,1869.0092242375756,2121.455703309091
257,77.12121212121211,2551.138131667273,1700.7587544448484,2099.725794369697
258,74.42424242424244,4950.323688752727,3300.215792501818,2896.9652377818184
259,74.8181818181818,3961.324809709092,2640.8832064727276,2479.9191852287877
260,77.0909090909091,2574.7978736763635,1716.5319157842423,2119.1926536363635
261,77.51515151515152,2654.6623412607278,1769.774894173819,2166.2925464445457
262,76.27272727272727,3926.51842728,2617.67895152,2340.784460851515
263,75.66666666666667,2979.158713961819,1986.1058093078786,2392.641944551516
264,80.54545454545453,2812.3019516036366,1874.8679677357575,1972.4014695818182
265,75.12121212121212,3352.9181391254538,2235.27875941697,2116.4440368100004
266,74.00000000000001,2778.7121263365457,1852.4747508910302,2301.6184262521215
267,78.33333333333333,3232.253996132909,2154.8359974219393,2144.4101228824243
268,74.51515151515152,3102.53457682,2068.3563845466665,2285.7106930212117
269,73.60606060606061,2987.799327102727,1991.8662180684844,2233.5157424080608
270,76.84848484848486,3449.3747274872726,2299.5831516581825,2202.0623877518183
271,82.42424242424244,3413.079310765454,2275.3862071769695,1938.0977200657578
272,75.15151515151514,3071.5033415509088,2047.6688943672725,2498.1115835787887
273,77.03030303030302,2983.6750187035636,1989.1166791357089,2285.1884780311516
274,78.72727272727272,2560.3933729600003,1706.928915306667,1790.014865925758
275,76.21212121212119,5031.107266340364,3354.071510893577,3273.2606932166664
276,79.42424242424242,3078.9429223763645,2052.6286149175758,1983.6281944878785
277,77.87878787878786,3164.045546333817,2109.363697555879,2267.174453800303
278,77.45454545454544,2662.3640562909095,1774.9093708606065,2142.240180191818
279,79.5151515151515,3599.228579367273,2399.485719578182,2291.700131430303
280,76.66666666666666,3640.772885216363,2427.1819234775758,2483.1534999727273
281,77.24242424242426,3419.214603901818,2279.476402601212,2371.389114769697
282,78.3939393939394,2771.300106172727,1847.5334041151514,1933.8624812757573
283,78.06060606060606,3291.4293775309097,2194.2862516872733,2179.740580897273
284,75.36363636363637,3162.810550647272,2108.540367098182,2589.2601766000002
285,73.27272727272727,5563.327935385455,3708.8852902569697,3101.918704154545
286,79.36363636363637,2707.2796581690914,1804.8531054460611,1951.4273606939396
287,77.93939393939394,3516.583980127273,2344.389320084849,2667.559367988182
288,73.0909090909091,3971.9581802436364,2647.9721201624243,2786.5553015090914
289,80.03030303030302,2965.850543412728,1977.2336956084853,2227.100898987879
290,77.96969696969697,3441.238771898909,2294.15918126594,2126.8367204084843
291,80.15151515151516,2927.0308477836365,1951.3538985224243,1825.6032611272726
292,74.3939393939394,3469.894539152727,2313.263026101818,2642.7837893096976
293,80.15151515151513,2370.417527882,1580.2783519213333,1851.2369403763635
294,77.42424242424244,2741.527575092728,1827.685050061818,2051.7075600363637
295,78.12121212121211,4133.42775320909,2755.6185021393944,2344.9714319303025
296,76.15151515151516,2904.971701441818,1936.6478009612124,2248.589886742425
297,75.78787878787878,3099.946353247709,2066.630902165139,2487.943155538303
298,81.75757575757576,2511.516237536545,1674.344158357697,1796.6603562927278
299,75.36363636363636,4015.679418243637,2677.119612162424,2762.8969900000006
300,78.75757575757576,2685.772159934546,1790.5147732896971,1996.1024089515154
301,77.66666666666667,3554.5405092000005,2369.6936728000005,2399.461940039394
302,80.54545454545456,2854.2812082036357,1902.8541388024246,1969.8094558424239
303,79.99999999999999,3094.4623137963636,2062.974875864242,2098.942870490909
304,80.36363636363636,2768.0824738749816,1845.3883159166548,1860.2250975343634
305,77.15151515151516,3458.436419507273,2305.624279671515,2328.0372302757582
306,77.27272727272727,3336.6387888727263,2224.4258592484853,2422.1070603242424
307,77.03030303030302,3180.548435320435,2120.3656235469575,2385.2308386867885
308,78.4545454545455,3219.4749434363634,2146.3166289575765,2132.002263069394
309,78.54545454545455,3619.2158732509088,2412.810582167273,2432.6881927424247
310,77.03030303030303,2694.969359454546,1796.646239636364,2234.234597536364
311,73.57575757575756,4215.020606072727,2810.0137373818184,3064.226006169697
